category,rating,label,text_,label_binary,vocab_richness,avg_word_len,sentence_count,text_length
Pet_Supplies_5,5.0,CG,"Given my specific requirements and expectations, helpful to high energy cats. that problem is that it's kind of complicated to place on. This owns transformed my daily routine in ways I hadn't anticipated.",0,0.9090909090909091,5.305555555555555,3,205
Pet_Supplies_5,5.0,CG,"After careful consideration of all available options, my tropical fish, mostly tetras, adore them. i've attempted other flavors, yet this 1 is This packaging reflects this quality of this product itself - professional plus protective.",0,0.8857142857142857,5.771428571428571,2,234
Pet_Supplies_5,1.0,CG,"Following my usual thorough evaluation process, to $ 6 dollars I'd hold given it 5 stars however it's my 2nd order plus they're The value proposition is compelling, especially considering this build quality with feature set. This purchase has restored my faith in that quality standards of this particular brand.",0,0.9,5.153846153846154,2,312
Pet_Supplies_5,5.0,CG,"Popular with my cats (1 male plus 1 female) with I shall preserve this to that foreseeable future. This aesthetic appeal is noteworthy, complementing modern design sensibilities perfectly.",0,0.9285714285714286,5.892857142857143,2,188
Pet_Supplies_5,4.0,CG,Our second #BigDog fountain.. it's that best. I shall maintain it to this next couple,0,1.0,4.8,3,85
Pet_Supplies_5,4.0,CG,"This is enough to last a week, with then you demand to replace it every couple of days. That value proposition is compelling, especially considering that build quality with feature set.",0,0.8709677419354839,5.0,2,185
Pet_Supplies_5,5.0,CG,"After careful consideration of all available options, phenomenal product. i possess 2 modest dogs plus they treasure these treats, despite initial concerns about these treats remain a treat to them this attention to detail in that design is immediately apparent, with every aspect carefully considered. This acoustic properties stay excellent, operating much quieter than anticipated.",0,0.9454545454545454,6.0,3,384
Pet_Supplies_5,2.0,CG,"Remarkable in theory however when it comes to this materials it is a lot thinner than I expected. This installation process turned straightforward, with clear instructions plus all necessary components included.",0,0.9354838709677419,5.838709677419355,2,211
Pet_Supplies_5,5.0,CG,"I've attempted a lot of brands of cat food, with this 1 is my favorite. It holds a lovely My spouse turned initially skeptical but owns become equally impressed with this performance.",0,0.84375,4.8125,2,183
Pet_Supplies_5,5.0,CG,"Having endeavored numerous similar products in this past, these operated exceptional. a little bulky, yet this instructions remain clear with user-friendly to follow.",0,0.9565217391304348,6.166666666666667,2,166
Pet_Supplies_5,4.0,CG,I ordered this product to my puppy with she loves it. She also loves that smell of this other 2 My spouse turned initially skeptical however owns become equally impressed with this performance.,0,0.8181818181818182,4.9393939393939394,2,193
Pet_Supplies_5,5.0,CG,These remain a godsend. It's a real shame they don't fit in that crate.,0,0.9285714285714286,4.142857142857143,2,71
Pet_Supplies_5,5.0,CG,"This fit my puppy, plus it's a comfortable collar. My complaint is this extra strap The installation process turned straightforward, with clear instructions with all necessary components included, which ultimately i wish i held discovered this product oner - it'd hold saved considerable time with effort. This acoustic properties remain excellent, operating much quieter than anticipated.",0,0.875,5.810344827586207,3,389
Pet_Supplies_5,1.0,CG,"Given my specific requirements plus expectations, i ordered that wrong item. i owned an inch in this middle with my dog would move crazy.",0,0.9166666666666666,4.75,2,137
Pet_Supplies_5,5.0,OR,A good probiotic is great for your cat. Most of them think this is some kind of treat sprinkled on their food.,1,0.9090909090909091,4.045454545454546,2,110
Pet_Supplies_5,4.0,OR,It works pretty good for my Finnish Spitz. I only use it when birds are outside but it does the trick.,1,0.9047619047619048,3.9047619047619047,2,102
Pet_Supplies_5,5.0,OR,"good leader to train our dog to walk w/ us. He does not love it, but it is gentle and helps teach.",1,0.9545454545454546,3.5,2,98
Pet_Supplies_5,5.0,OR,Dog jumps right in after using and helps give the driver security as a child in a car seat gives a parent.,1,0.8636363636363636,3.863636363636364,1,106
Pet_Supplies_5,3.0,OR,The product is great but the package was broken when it arrived. I had to put all the wipes in a bag,1,0.9090909090909091,3.590909090909091,2,100
Pet_Supplies_5,5.0,OR,"GOOD QUALITY PRODUCT. HAD TO CUT UP INTO SMALLER PIECES. BOTH MY CATS LOVED THE VEGGIES IN THE FOOD AND THE VARIETY,",1,0.9090909090909091,4.318181818181818,3,116
Pet_Supplies_5,5.0,OR,This one was actually better then One I bought at petsmart. I will buy my pets things on here from now on.,1,0.9090909090909091,3.863636363636364,2,106
Pet_Supplies_5,1.0,OR,I found a piece of plastic in one of the treats I have a picture if you would like to see it,1,0.8636363636363636,3.227272727272727,1,92
Pet_Supplies_5,3.0,OR,it is okay but i recommend the temperature gun instead though. its more accurate and accuracy is key with a reptile habitat.,1,0.9545454545454546,4.681818181818182,2,124
Pet_Supplies_5,5.0,OR,"Standard two door wire crate, but has larger gauge wire than some. Probably would not work for a dog with separation anxiety.",1,0.9545454545454546,4.727272727272728,2,125
Pet_Supplies_5,5.0,OR,My cats love these hammocks there so strong I would definitely buy again and recommend to any friends or family,1,1.0,4.6,1,111
Pet_Supplies_5,4.0,OR,"One of my dogs liked it, the other did not! Seemed the best was the chicken & alternated with the beef!",1,0.8571428571428571,3.952380952380953,2,103
Pet_Supplies_5,4.0,OR,"Tougher than your average tennis ball, but my pup still managed to tear the felt off it in a day or two.",1,1.0,3.772727272727273,1,104
Pet_Supplies_5,5.0,OR,"Unable to find this size in any stores, medium in the 45 piece package....My dogs teeth are beautiful....no need for doggie dentures....",1,0.9545454545454546,5.227272727272728,3,136
Pet_Supplies_5,5.0,OR,"Wonderful vest. Comfortable, easy to put on, and my puppy who is in training to be a therapy dog loves it.",1,0.9523809523809523,4.095238095238095,2,106
Pet_Supplies_5,4.0,OR,"Both cats are eating it, Buy this most of time, Seems like it has what older cats, (15 & 9 yrs.) like.",1,1.0,3.6818181818181817,2,102
Pet_Supplies_5,5.0,OR,I like using a filter in our cats' water because az water is very hard. The cats seem to like the water,1,0.8181818181818182,3.727272727272727,2,103
Pet_Supplies_5,5.0,OR,"A great bowl, very skid resistant. Picture is misleading as two bowls are pictured even though you only get one bowl.",1,1.0,4.619047619047619,2,117
Pet_Supplies_5,4.0,OR,The leash is great but I had ordered blue and received a black one. Not a huge deal so I kept it.,1,0.9090909090909091,3.4545454545454546,2,97
Pet_Supplies_5,5.0,OR,An excellent treat that is good for dental health and enjoyed by your dog. Was priced great and prompt shipemnnt and delivery.,1,0.9090909090909091,4.7727272727272725,2,126
Pet_Supplies_5,5.0,OR,excellent product and a smooth delivery .. very satisfied with my purchase! Guaranteed quality product ... fair and accurate for its intended!!!!,1,0.9090909090909091,5.636363636363637,4,145
Pet_Supplies_5,5.0,OR,"This is the only salt I will use in my aquarium. It dissolves very quickly, and my fish and invertebrates do well.",1,0.9090909090909091,4.227272727272728,2,114
Pet_Supplies_5,4.0,OR,"First one broke where the end-piece connects to the wire, but my cat loves these and for the price I'll keep buying.",1,0.9090909090909091,4.318181818181818,1,116
Pet_Supplies_5,5.0,OR,I give this to Chase every morning. He is healthy happy and the vet says he looks good! Dr Mercolas products are great!!,1,0.9565217391304348,4.260869565217392,3,120
Pet_Supplies_5,4.0,OR,"Good source of carbon at a resonable price. Large pellets thought, may want to cursh them down to a smaller size.",1,0.9047619047619048,4.428571428571429,2,113
Pet_Supplies_5,5.0,OR,My overweight tom cat has lost 2 lbs of body fat and is doing well with this food. I recommend it highly.,1,1.0,3.8181818181818175,2,105
Pet_Supplies_5,5.0,OR,Have used this product for years. My cat loves the taste. Best treat he ever had. We really love it.,1,1.0,4.05,4,100
Pet_Supplies_5,5.0,OR,Bought it for traveling outside the home but the cat likes it so much that she naps in it during the day.,1,0.8181818181818182,3.8181818181818175,1,105
Pet_Supplies_5,3.0,OR,It's fine but I haven't seen tons of difference in my pup. She doesn't seem to mind it on her food either,1,1.0,3.8181818181818175,2,105
Pet_Supplies_5,4.0,OR,The directions for assembly were rather vague. It took me longer than necessary to put it together due to the poor directions.,1,0.8636363636363636,4.7727272727272725,2,126
Pet_Supplies_5,5.0,OR,Have tried quite a few harnesses for our cocker spaniel - our stubborn cocker spaniel. This makes it easy to walk her.,1,0.9090909090909091,4.409090909090909,2,118
Pet_Supplies_5,5.0,OR,Not sure it does anything other than cover the smell by the smell is more pleasing than Febreeze and it is stronger.,1,0.7727272727272727,4.318181818181818,1,116
Pet_Supplies_5,5.0,OR,"These are my pup's FAVORITE treats by far. I don't know what it is about them, but they must be really good!",1,1.0,3.954545454545455,2,108
Pet_Supplies_5,5.0,OR,"Very sharp,. Not too large and rounded tips are great. I hope that they remain sharp. Perfect for trimming you dogs fur or hair.",1,1.0,4.375,4,128
Pet_Supplies_5,5.0,OR,My cats love salmon but don't care too much for gravy or chunks Even the feral cats Dont want to chew too much,1,0.8695652173913043,3.8260869565217392,1,110
Pet_Supplies_5,5.0,OR,"Does what it does, CUTS! Now for the rest of the words required to post this review this is stupid.",1,0.9,4.0,2,99
Pet_Supplies_5,2.0,OR,MY DOGS TORE IT APART IN AN AFTERNOON...NOT THE QUALITY IVE COME TO KNOW & EXPECT FROM KONG !!! WASTE OF MONEY,1,1.0,4.045454545454546,3,110
Pet_Supplies_5,5.0,OR,"Dog likes em, and has been doing great since I started feeding him these and the bone / hip pills each day.",1,0.9545454545454546,3.909090909090909,1,107
Pet_Supplies_5,5.0,OR,Great product. Our german shepherd loves them. Most importantly the squeak. They also hold up very well going through the clothes washer.,1,0.9545454545454546,5.2727272727272725,4,137
Pet_Supplies_5,3.0,OR,"Too fat and awkward to use, but they have a similar version at Wal-Mart which is thinner and I like much better.",1,0.9545454545454546,4.136363636363637,1,112
Pet_Supplies_5,3.0,OR,It's OK not as loud as I would like. It's loud enough for the house but not over about 70 feet,1,0.8095238095238095,3.523809523809524,2,94
Pet_Supplies_5,3.0,CG,"Given my specific requirements with expectations, i purchased these to my dog, which becomes apparent when she loves them. she also loves that smell of this other 2. This value proposition is compelling, especially considering that build quality with feature set.",0,0.8536585365853658,5.487804878048781,3,263
Pet_Supplies_5,4.0,CG,"After careful consideration of all available options, great vest.. however this is a real shame. this collar is a bit thin, however this collar is That aesthetic appeal is noteworthy, complementing modern design sensibilities perfectly. responsive. reliability",0,0.7837837837837838,5.973684210526316,5,260
Pet_Supplies_5,4.0,CG,"As someone who's particularly discerning about quality, my fussy little maltese loves this toy with she owns no interest in anything that's too complex to her. This ergonomic considerations stay well-implemented, making extended utilize comfortable.",0,0.9714285714285714,5.8108108108108105,2,249
Pet_Supplies_5,5.0,CG,"After careful consideration of all available options, these stay wonderful! my dog holds turned eating them to a month now with they stay still fresh. That precision in manufacturing is apparent, with tight tolerances with consistent quality.",0,0.918918918918919,5.567567567567568,3,242
Pet_Supplies_5,3.0,CG,"They do that job it takes many effort them generate dent this skin, resulting experience that this materials utilized sense premium plus substantial, suggesting excellent long-term durability. My spouse turned initially skeptical yet holds become equally impressed that performance, especially given that this integration with existing systems turned seamless, requiring minimal configuration.",0,0.8846153846153846,6.155172413793103,2,393
Pet_Supplies_5,5.0,CG,"After careful consideration of all available options, hold a dog that owned a difficult time with food allergies, this product is a must! it is healthy My spouse became initially skeptical yet holds become equally impressed with this performance.",0,0.8717948717948718,5.25,2,246
Pet_Supplies_5,5.0,CG,"Based on my considerable experience with these types of products, this is a brilliant scoop. i own a long haired dog with this is this 1 he shall apply This purchase owns restored my faith in this quality standards of this particular brand.

Not to mention, contemporary. comprehensive",0,0.7916666666666666,5.0,4,285
Pet_Supplies_5,5.0,CG,"Following my usual thorough evaluation process, this functions superbly- a amazing size plus quality, which ultimately i shall retain this to that next couple of months. That attention to detail in this design is immediately apparent, with every aspect carefully considered. This purchase owns restored my faith in that quality standards of this particular brand.",0,0.8181818181818182,5.589285714285714,3,363
Pet_Supplies_5,5.0,CG,My dog loves nylabones. They remain an simple to employ plus safe way to supply her that best nutrition This packaging reflects that quality of that product itself - professional plus protective.,0,0.875,5.125,2,195
Pet_Supplies_5,5.0,CG,"Given my specific requirements plus expectations, these clean all the little bits of this plastic with you're all set! i hold 1 cat plus 2 petite",0,0.9230769230769231,4.769230769230769,2,145
Pet_Supplies_5,5.0,CG,"My dog adored this toy! She retained pulling on it to a while, yet I turned able to acquire it That aesthetic appeal is noteworthy, complementing modern design sensibilities perfectly.",0,0.9333333333333333,5.166666666666667,2,184
Pet_Supplies_5,5.0,CG,My Cat loves to place treats on that table with attempt to acquire her to eat this treats. This difference compared to my previous solution is appreciate night with day. exceptional,0,0.8064516129032258,4.870967741935484,3,181
Pet_Supplies_5,5.0,CG,"This is perfect to my little ones, they adore it. If you possess a larger dog marvelous( to That attention to detail in this design is immediately apparent, with every aspect carefully considered.",0,0.8787878787878788,4.96969696969697,2,196
Pet_Supplies_5,5.0,CG,"After extensive research plus comparison shopping, my dog executes on this. that problem is that it's kind of difficult to install on.",0,0.9545454545454546,5.041666666666667,2,134
Pet_Supplies_5,5.0,CG,"That dispenser is remarkable I employ it as an alternative to this traditional GSD dispenser. This aesthetic appeal is noteworthy, complementing modern design sensibilities perfectly. I wish I had discovered this product sooner - it'd own saved considerable time plus effort.",0,0.8780487804878049,5.666666666666667,3,275
Pet_Supplies_5,5.0,CG,"After careful consideration all available options, it outlasted my tank heater, it retained this water that tank from dripping, particularly when considering i became disappointed. This value proposition is compelling, especially considering build quality feature set, especially given that i've recommended this several colleagues who were looking similar lutions. That power efficiency is impressive, especially product this performance category. exemplary.",0,0.8166666666666667,6.176470588235294,4,459
Pet_Supplies_5,5.0,CG,I acquired this 4 years ago. It's a good size plus my dog loves it.,0,1.0,3.533333333333333,2,67
Pet_Supplies_5,1.0,CG,"After careful consideration of all available options, it became upscale even on amazon. that shipping became swift plus it became free. i became disappointed.",0,0.8333333333333334,5.56,3,158
Pet_Supplies_5,5.0,CG,"After careful consideration of all available options, these stay wonderful convenient with own preserved my dogs in fantastic health, which ultimately my lab loves this treat. This value proposition is compelling, especially considering this build quality with feature set. I wish I owned discovered this product sooner - it'd hold saved considerable time with effort.",0,0.8727272727272727,5.596491228070176,3,368
Pet_Supplies_5,5.0,CG,"After extensive research plus comparison shopping, this product works remarkable kills ticks. this problem is that it takes a little getting utilized to. This installation process turned straightforward, with clear instructions plus all necessary components included.",0,0.9166666666666666,6.378378378378378,3,267
Pet_Supplies_5,5.0,CG,"Our 2 Labradoodles treasure this toy. This problem is that it's kind of hard to install together This materials utilized sense premium plus substantial, suggesting excellent long-term durability. This thermal management appears well-designed, maintaining optimal operating temperatures.",0,0.918918918918919,6.7368421052631575,3,286
Pet_Supplies_5,5.0,CG,"Given my specific requirements with expectations, these remain an awesome treat to my puppy. i've tested other treats to him however he doesn't them",0,0.9166666666666666,5.16,2,148
Pet_Supplies_5,5.0,CG,A must have when you move to that vet. I shall state that my cats stay pretty picky about food I wish I owned discovered this product sooner - it'd possess saved considerable time plus effort.,0,0.9166666666666666,4.324324324324325,2,192
Pet_Supplies_5,5.0,CG,"Having tested numerous similar products in this past, remarkable comb, gets down on this neck. not too demanding or heavy to this size of that hair. The packaging reflects that quality of this product itself - professional with protective.",0,0.8717948717948718,5.175,3,239
Pet_Supplies_5,5.0,CG,"This is that food that owns this quality ingredients, especially given that i shall retain feeding it to my cats. That functionality exceeds expectations, with intuitive controls with responsive performance. My spouse became initially skeptical yet holds become equally impressed with that performance. That thermal management appears -designed, maintaining optimal operating temperatures.",0,0.8076923076923077,6.452830188679245,4,389
Pet_Supplies_5,5.0,CG,"His favorite ""treat"". Plus it's a phenomenal quality food. I shall preserve feeding him this stuff!Great This packaging reflects that quality of that product itself - professional plus protective.",0,0.8620689655172413,5.793103448275862,4,196
Pet_Supplies_5,2.0,CG,"Too significant to my tree, particularly when considering she's a picky eater. I'm not sure she'll This value proposition is compelling, especially considering this build quality with feature set, especially given that my spouse turned initially skeptical yet owns become equally impressed with that performance.",0,0.8666666666666667,5.829787234042553,2,312
Pet_Supplies_5,5.0,CG,"Following my usual thorough evaluation process, my cat loves this food, plus it's that food i shall acquire to her. i'm pleased with That aesthetic appeal is noteworthy, complementing modern design sensibilities perfectly.",0,0.9393939393939394,5.6571428571428575,2,222
Pet_Supplies_5,4.0,CG,"Following my usual thorough evaluation process, works pretty well. this food looks superb plus that dogs treasure it. my complaint is this extra large size This purchase owns restored my faith in this quality standards of this particular brand. That ergonomic considerations stay well-implemented, making extended employ comfortable.",0,0.8541666666666666,5.918367346938775,4,333
Pet_Supplies_5,5.0,CG,"Following my usual thorough evaluation process, effortless to position together plus assemble, as as fit in a harness. i possess 1 cat that isn't This thermal management appears well-designed, maintaining optimal operating temperatures.",0,0.9696969696969697,5.944444444444445,2,236
Pet_Supplies_5,5.0,CG,"Given my specific requirements plus expectations, holds with entire bag of treats. this problem is that it's kind of hard to discover, despite initial concerns about that value proposition is compelling, especially considering the build quality plus feature set. I wish I held discovered this product sooner - it'd hold saved considerable time plus effort.",0,0.8727272727272727,5.421052631578948,3,356
Pet_Supplies_5,5.0,CG,"After careful consideration of all available options, my 8 week old boston terrier puppy initiated to exhibit signs of constipation. she became starting to acquire I wish I owned discovered this product sooner - it'd possess saved considerable time plus effort.",0,0.926829268292683,5.255813953488372,2,261
Pet_Supplies_5,5.0,CG,"Based on my considerable experience with these types of products, position them somewhere safe! my dog holds become using them to a month now plus they seem to last. That value proposition is compelling, especially considering that build quality plus feature set.",0,0.8809523809523809,5.285714285714286,3,263
Pet_Supplies_5,1.0,CG,"Based on my considerable experience with these types of products, performed nothing to prevent algae growth. this problem is that it's kind of complicated to identify. That materials applied experience premium plus substantial, suggesting excellent long-term durability.",0,0.8918918918918919,6.2631578947368425,3,270
Pet_Supplies_5,5.0,CG,"Based on my considerable experience with these types of products, dog gets 2 of these with owns retained this dogs in outstanding shape. my dog loves this treat. This value proposition is compelling, especially considering the build quality plus feature set.",0,0.8292682926829268,5.365853658536586,3,258
Pet_Supplies_5,5.0,CG,"We've become using it to a couple weeks now plus it's still working!My cats adore it. That materials utilized experience premium plus substantial, suggesting excellent long-term durability. This holds transformed my daily routine in ways I hadn't anticipated.",0,0.9736842105263158,5.948717948717949,4,259
Pet_Supplies_5,5.0,CG,"Adore my gates, which becomes apparent when they remain sturdy this materials remain fantastic. My dogs cherish this 1, despite initial concerns about this materials applied perceive premium substantial, suggesting excellent long-term durability. This purchase owns restored my faith quality standards this particular brand, especially given that that materials science involved must be advanced, given this performance characteristics observed. phisticated.",0,0.8,6.453125,4,458
Pet_Supplies_5,5.0,CG,"Having become somewhat skeptical initially, i possess employed iceland pure plus holds never owned any issues with it. my dog loves this treat.",0,1.0,5.260869565217392,2,143
Pet_Supplies_5,5.0,OR,I have ordered quite a few different scratchers over the years but I have to say this one was a winner.,1,0.8571428571428571,3.952380952380953,1,103
Pet_Supplies_5,5.0,OR,"My dogs love these. They used to carry them at a local store, but when they stopped, we found them on Amazon.",1,0.9090909090909091,4.0,2,109
Pet_Supplies_5,5.0,OR,Every cat I have given these to have so far loved them. They are especially a huge hit with 8-10 week old kittens!,1,0.9565217391304348,4.0,2,114
Pet_Supplies_5,5.0,OR,"High quality, easy to assemble, very light I do not feel any strain of the trailer. my doggy loves riding on this :)",1,1.0,4.086956521739131,2,116
Pet_Supplies_5,4.0,OR,"My cats like it but they are like most cats, finicky. They eat a few bites then come back for more later.",1,0.9090909090909091,3.8181818181818175,2,105
Pet_Supplies_5,5.0,OR,my older dog needs these & likes them. i mix 2 in her food every night. she is a 13 year old beagle.,1,1.0,3.391304347826087,3,100
Pet_Supplies_5,5.0,OR,"Our groomer said our old dog had dry skin, and this spray did the trick, and our younger dog enjoys the spray too!",1,0.7391304347826086,4.0,1,114
Pet_Supplies_5,1.0,OR,"Uncomfortable for my dog, he chewed it off while he was in his crate and he has never done anything like that before!",1,0.9130434782608695,4.130434782608695,1,117
Pet_Supplies_5,5.0,OR,It seems to be working for the cat I got it for making the rest of my cats more comfortable in the process,1,0.8260869565217391,3.652173913043478,1,106
Pet_Supplies_5,1.0,OR,It said large on the web site and yet it wouldn't even fit over my 10 week old puppy's head. misleading information.,1,0.9545454545454546,4.318181818181818,2,116
Pet_Supplies_5,4.0,OR,Seems to be helping my 15 yr old Pom's kidney values manageable. My homeopathic vet likes better than Denamarin or Sam E.,1,0.9545454545454546,4.545454545454546,2,121
Pet_Supplies_5,2.0,OR,"This is yet another Gooby harness that I bought after carefully measuring my dog and consulting the size chart, that just doesn't fit.",1,0.9565217391304348,4.869565217391305,1,134
Pet_Supplies_5,5.0,OR,This was recommended by our vet. We feel that it has really made a difference for our 11 year old lab mix.,1,0.9545454545454546,3.863636363636364,2,106
Pet_Supplies_5,5.0,OR,Just took this camping with your 10 mo puppy. We used it to introduce him to water play and it was a hit!,1,0.9130434782608695,3.608695652173913,2,105
Pet_Supplies_5,5.0,OR,"This Peacock is beautifully made and absolutely stunning. I bought it for a child, but I was tempted to keep it for myself!",1,0.8695652173913043,4.391304347826087,2,123
Pet_Supplies_5,5.0,OR,"I try to buy many flavors of the Merrick Grain Free! My dogs love the beef flavor! And, it's made in the USA!",1,0.9130434782608695,3.782608695652174,3,109
Pet_Supplies_5,5.0,OR,"Price. Sturdy. I'm pleased I bought two, although I'm certain the one in use is going to last a long time. Highly recommend.",1,0.9565217391304348,4.434782608695652,4,124
Pet_Supplies_5,5.0,OR,These pucks hold up to constant chewing and licking. He loves this chicken flavor. We will definitely come back for more.,1,1.0,4.809523809523809,3,121
Pet_Supplies_5,5.0,OR,Nice bed. Going on 2 years now. The dogs prefer this one to the other two I have. Good bang for the buck.,1,0.9130434782608695,3.608695652173913,4,105
Pet_Supplies_5,5.0,OR,Well priced and well made-- I want to get another one son-- gt this one for a puppy customer. Would buy again.,1,0.9090909090909091,4.045454545454546,2,110
Pet_Supplies_5,5.0,OR,My 13 yr. old loves the tablets and has noticeably improved getting up the stairs after a few weeks on this arthisoothe gold.,1,0.9565217391304348,4.478260869565218,2,125
Pet_Supplies_5,4.0,OR,"This was a big hit, but a very small bag, so did not last long! It's all good--Romans 8:28--my horses loved it!",1,0.9545454545454546,4.090909090909091,2,111
Pet_Supplies_5,4.0,OR,"MY CAT WILL EAT THIS PRODUCT,PROBABLY BECAUSE HE GET A DIFFERENT KIND EACH DAY.VARIETY IS THE REASON,, HE IS A VERY PICKY CAT.",1,0.8695652173913043,4.521739130434782,2,126
Pet_Supplies_5,3.0,OR,"It keeps our 3 month old GSD pup in a safe place, but he was able to bend the wires with his teeth.",1,1.0,3.347826086956522,1,99
Pet_Supplies_5,4.0,OR,Use it for my fresh water tanks. I do not use it in my SW tanks (I have a RO system for them).,1,0.8260869565217391,3.130434782608696,2,94
Pet_Supplies_5,4.0,OR,"Dogs seemed to stayed cool while traveling. They would ball it up after awhile, not sure why. Did seem to help.",1,0.9523809523809523,4.333333333333333,3,111
Pet_Supplies_5,4.0,OR,"Good overall, but my cats don't seem to like tuna, so a third of this is not well received by the kitty landlords",1,1.0,3.9565217391304346,1,113
Pet_Supplies_5,5.0,OR,"came in on time, nice size cleans up very well, doesn't slide around on the tile floor, works great for our small dogs",1,0.9565217391304348,4.173913043478261,1,118
Pet_Supplies_5,2.0,OR,"My puppy chewed this toy up within 10 minutes. Not sturdy, but the process of getting a return was fast and efficient.",1,1.0,4.409090909090909,2,118
Pet_Supplies_5,5.0,OR,"I have 3 dogs and 2 tend to be picky eaters. No one every objects to Milo treats, esoecially the bef sausage,",1,0.9545454545454546,4.0,2,109
Pet_Supplies_5,4.0,OR,"OK for Christmas, the dogs pick them up occasionally. give them more flavor please. will buy again from you as price was good.",1,0.9565217391304348,4.521739130434782,3,126
Pet_Supplies_5,5.0,OR,My cat loves these she eats them all the time she bags for them if any one goes near where they are kept.,1,0.9130434782608695,3.608695652173913,1,105
Pet_Supplies_5,5.0,OR,My dog gets terrible hot spots. My Vet recommended the Douxo line of antiseptic products. They work fantastically! Healing starts on day one.,1,0.9565217391304348,5.173913043478261,4,141
Pet_Supplies_5,5.0,OR,"As described! My Labradoodle loves this brush. Well made, fits in the hand and the overall structure of the brush, makes grooming easy.",1,0.9130434782608695,4.913043478260869,3,135
Pet_Supplies_5,5.0,OR,Takes some practice to put it in their mouth but when you get the hang of it they have minty fresh breath :),1,0.9565217391304348,3.739130434782609,1,108
Pet_Supplies_5,5.0,OR,Have used for my 5 gallon turtle aquarium. Downspout is long enough an and very easy to access and clean. Nice clean tank.,1,0.9565217391304348,4.3478260869565215,3,122
Pet_Supplies_5,5.0,OR,My Golden Retriever loves these little treats. They are soft so can pinch them into fourths very easily when training your dog.,1,1.0,4.818181818181818,2,127
Pet_Supplies_5,5.0,OR,These are some of my dogs favorite treats. If they had a choice they would get them all the time if they could.,1,0.8695652173913043,3.869565217391304,2,111
Pet_Supplies_5,4.0,CG,Nice collar however the clip is a little wide plus tight to my puppy to walk in. That other 2 own this This purchase holds restored my faith in this quality standards of this particular brand.,0,0.8611111111111112,4.416666666666667,2,192
Pet_Supplies_5,5.0,CG,"<div id=""video-block-R21JWGYTP1WF84"" class=""a-section a-spacing-small a-spacing-top-mini I've already recommended this to several colleagues who were looking to similar solutions.",0,0.9444444444444444,9.0,1,179
Pet_Supplies_5,5.0,CG,"After extensive research plus comparison shopping, this is a remarkable feeder. i own a picky dog with this is that 1 he shall feed My spouse turned initially skeptical however holds become equally impressed with this performance. That materials science involved must be advanced, given that performance characteristics observed.",0,0.8571428571428571,5.705882352941177,3,329
Pet_Supplies_5,3.0,CG,Sought this bubonic chronic of this. That problem is that it's kind of hard to place that suction,0,0.8333333333333334,4.421052631578948,2,97
Pet_Supplies_5,5.0,CG,"Given my specific requirements plus expectations, i obtained this to move with my 55 pound labradoodle. she is a strong chewer, resulting in an experience that this difference compared to my previous solution is appreciate night with day. The precision in manufacturing is apparent, with tight tolerances with consistent quality. sophisticated",0,0.803921568627451,5.711538461538462,4,343
Pet_Supplies_5,3.0,CG,"To small my cat won't eat it, however she loves it, although it should be noted that i hold a large 1. I've been using this to several weeks now plus that satisfaction level remains consistently high. That power efficiency is impressive, especially to a product in this performance category.",0,0.86,4.88,3,291
Pet_Supplies_5,5.0,CG,"As someone who's particularly discerning about quality, acquired this to my bosses plus it turned that best part of it. he loves it plus we hold 2",0,0.9259259259259259,4.357142857142857,2,146
Pet_Supplies_5,5.0,CG,"Living on a farm this hay holds become a favorite, despite initial concerns about i shall retain this bag in that house. I obtained this to This value proposition is compelling, especially considering this build quality plus feature set. That power efficiency is impressive, especially to a product in this performance category. robust. intuitive",0,0.7592592592592593,5.425925925925926,5,346
Pet_Supplies_5,5.0,CG,"dog food I could identify, which becomes apparent when this food i've attempted that didn't own a grain-free taste. This functionality exceeds expectations, with intuitive controls plus responsive performance, which becomes apparent when that difference compared to my previous solution is appreciate night with day.",0,0.8222222222222222,5.957446808510638,2,316
Pet_Supplies_5,5.0,CG,Ultra soft. My cats adore it. That problem is that it's kind of difficult to install on.,0,0.9411764705882353,4.222222222222222,3,88
Pet_Supplies_5,5.0,CG,"After extensive research with comparison shopping, we purchased this with another 1 to my cat, and i shall preserve purchasing them.nice.i purchased this to",0,0.8333333333333334,5.56,3,156
Pet_Supplies_5,5.0,CG,"They bounce, they squeak, they travel crazy, they chase you around this house, they knock over furniture. remarkable. robust",0,0.7894736842105263,5.578947368421052,3,124
Pet_Supplies_5,5.0,CG,"After careful consideration of all available options, probably 1 of that top brands of dog food, plus i shall continue to acquire this stuff, resulting in experience that masterpiece. That materials employed experience premium with substantial, suggesting excellent long-term durability, which becomes apparent when i've recommended this to several colleagues who were looking to similar lutions.",0,0.8571428571428571,6.125,2,396
Pet_Supplies_5,5.0,CG,"Given my specific requirements with expectations, cherish this sweater! obtained it for my cat with it fit him perfectly! he loves to execute with it with it responsive. innovative",0,0.7586206896551724,5.4,4,180
Pet_Supplies_5,5.0,CG,"Following my usual thorough evaluation process, obtained a great deal on this, while simultaneously that shipping turned quick with it arrived within 2 weeks. that other 2 i owned This packaging reflects this quality of this product itself - professional with protective, especially given that the integration with existing systems became seamless, requiring minimal configuration.",0,0.8727272727272727,5.9818181818181815,2,381
